Tweet,label
nusantara asing,positive
terima kasih jokowi prabowo anis matta presiden,positive
asperger autis pokok beda orang pasal dibully beda indah,positive
dibudakcintakan anjing dibudakcintakan mempan gila sih gue,negative
revolusi muhammad konstruksi sosiologis arab jahiliyah ubah buah dogma budaya paganisme dominasi suku feodal masyarakat kelas kurun jiwa jiwa bersih menang revolusi jiwa,positive
bilang bodoh,negative
dinar enterpreneur muda muslim hadap saing masyarakat ekonomi asean,positive
rt ya orang orang islam tunduk ketiak rezim anti islam cc,negative
orang sarap cobaaak,negative
nama arisha panggil rumah instan sederhana sehat nama asing bilang nama buah kota inggris arisha anak tunggal hidup mandiri,positive
stres ahoker tai,negative
badan pusat statistik catat nilai ekspor indonesia maret capai us miliar alami tingkat banding ekspor februari simak,positive
pilih kepala daerah damai anti hoaks,positive
harga turun derajat otak campur nanah kencing onta sadar woi gantitelor,negative
kerja bolak fakta yahudi musuh aswaja zaman yaman syiah rang,positive
rt badan usaha milik desa dunia tppi lampung menteri desa pdt transmigrasi dorong cepat bangun desa indonesia,positive
menteri agama ajar dungu biadab alquran masyarakat tipu,negative
orang saudara hai kafir tuju orang orang h r muslim bot,positive
asyikmnang asyik dukung ulama,positive
men are sampah wkwk jap daler pahal orang cacat,negative
ngentot hore,negative
rt maju anjing nih orang tshirt beli haha,negative
ya ampun ejek sipit,positive
kayak nya burik juk jfc,negative
artis kampung gmnin udik kampung handphone anak gue cemplung gue beli pakai keringat halal hasil kangkang laki orang,negative
jabar wakil gubernur konsisten meikarta gate,negative
ganti presiden suka umbar janji lengser,negative
hindar partai politik lindung preman nista agama koruptor bohong jual aset negara impor kuli asing suka utang,negative
khilafah tempuh bikin partai tii bahaya ideologi komunis,negative
anjir paypal anjing banget kena fee nya,negative
mas kafir biar tuhan urus urus pikir tulis perilaku hindu tri kayak parisudha pikir me,positive
asing bantah,positive
keluarga halilintar hem tau udik,negative
pokok teroris jancuk,negative
jokowi periode,positive
kerja seks komersial tawar gerindra joko wi rakyat kere suruh jual kali bantu,negative
kunyuk,negative
isi surat kayak titip nisa sangkut suka suka jaga edan sakit banget,negative
lapor posko juang rakyat dukung lapor rawan juang demokrasi organisasi sayap partai demokrasi indonesia juang,negative
candi sawentar rupa salah tinggal sejarah cantik komitmen gus ipul cantik hilang sejarah budaya saudara makmur untukjatim gus ipul,positive
lelah hayati gedung teriak jokowi bela komunis antek orde gedung mentwit jokowi represif medioker ham kayak orde,negative
model ceramah nya kayak jancuk silit celeng gus gus,negative
cebong ya bau amis,negative
asma dewi ciduk alumni dukung anies sandi loyalis prabowo,negative
dengar nama nusantara lagu koes plus jamal mirdad bayang nama tokoh partai komunis indonesia eksekusi mati abri hehe tebak coba,positive
aduh partai dominasi orang paham ekonomi ya perintah kelola uang negara,positive
a selera suka kejut,positive
doa amin malaikat ganti presiden,positive
fakta pilih kepala daerah daerah khusus ibukota imbal jasa jamin dukung anises sandi narkoba iya candu dukung anies sandi,negative
panitia awas milu camat kota imbau sukses pilih kepala daerah wilayah kota,positive
tertawa anjir,negative
rt nista agama pakai assalamualaikum kasihan umat muslim hati,positive
segeulgie cantik sipit kayak,positive
asing bahagia putar asing,positive
kasar komunis free sex cadang minyak limpah mudah capai had,positive
haha apes menteri media sosial cocok cocot buka kerja apes,negative
sampah bro rumah ikan tumbuh terumbu karang biota laut hati limut benci salah be smart,positive
jilbab akhlak pecun cuihhh,negative
rt tipu berani bilang uji allah aduh ampun deh bodoh bin idiot orang,negative
presiden jokowi tanggap keluh rakyat rakyat kagum amp simpati hadap beliau,positive
amanah abdi tingkat budaya kerja birokrasi selamat kerja selamat karya,positive
najis wkwk,negative
pret kampret dukung ganti presiden presiden sapa rocky gerung kafir kah,negative
gera komunis langsung sembunyi kabar kah anti jaring islam liberal anti syiah anti komunis media islam,negative
rt iya akun hutang negara pimpin kalah gunung sahari,negative
empok silvy nyinyir melulu nya sayang sesat maklum sih dese mak mak devat final daerah khusus ibukota debat final pilih kepala daerah jakarta,negative
dasar kena pajak gema adil dorong ahmad heryawan calon presiden calon presiden ri pakat sayap pemuda partai adil sejahtera gelar rapat pimpin nasional kota bandung april,positive
nusantara impor hindu buddha islam impor asli nusantara animisme,positive
lihat memek horny sayang,negative
allah subhanahu wa taala halal harta rampas janji rampas muslim buang islam teriak no korupsi,negative
bambang muka kontol hina ulama gue hajar dasar antek komunis,negative
ya friends with benefit muazin nafsu wkwk beda jablay fw,positive
jaman budaya jawa kental hindu buddha hidup tenteram jaman revolusi industri hidup tenteram pandang arti mercedes life goal ideal a,positive
wajah lihat beloon munafik sok pintar sok suci iblis,negative
hati bani onta nyinyir bilang ahok sih kafir citra wkwk hati bani onta cari taktik nyinyir,negative
bangun infrastruktur topang tumbuh ekonomi kuat tumbuh,positive
nge gym mampus badan sakit kayak habis gebuk breath again gulung on nya young living mempan sok i tulis my pt mbak kuat badan sakit besok latih ya iya renta,negative
telusur cepat temu hatta ali setya novanto pecat hakim sepi main mata,negative
kafir asli menang busa mulut alam nyata cundang oh puja prabowo,negative
langsung kangen lihat crot crotan,negative
brm segi sistem pulang ekonomi tan sri dato seri sulaiman mahbub urus telekom malaysia manifesto baris nasional hebat negara,positive
indonesia mundur jokowi kroni kelola isu,negative
anjing najis banget mino jelek,negative
program cina tumpuk rakyat warga kirim negara warga negara t asia tenggara utama indonesia,positive
dongkrak bonus dealer enak ya kayak rakit beli dongkrak buaya,positive
hidup cebong produksi makan hoaks,negative
ya nih pas sekolah agung jurus science pas kasih tau konsep ekonomi jiplak enak pusar,positive
gue romo rochadi jatuh hati kenal status butuh status liber meni katolik nikah katolik cerai sifat monogami,positive
tuntas mental jabat maling wakil rakyat khianat aparat keparat birokrasi departemen suka maksiat suka tusuk pantat fa cup final,negative
moga gubernur amanah bawa rahmat umat,positive
etnis asli singapura kuasa melayu cina jajah rebut,negative
dasar manusia homo,negative
bilang kaum nabi lut nusantara arti tuduh orang nusantara nu gay lesbi malas bro respect nyata beda golong radikal,positive
gue jujur gue darah india cina kayak,positive
op rohingya orang kristen bunuh afghanistan orang yahudi bunuh palestina tpmuslim teroris,negative
arab saudi pimpin bani saud nyata bobot bibit bebetnya utama banding tau terima kasih om cerah,positive
urus urus gue hina banget orang,negative
anjing gue kasih hadiah pulsa menang ya,negative
pribadi peduli tipu islam menteri tipu buka,negative
babyyy huh bukti kau hyung titit nya huh,negative
orang edan iya erti id card barang saut haha,negative
fakta freeport ganti rezim perintah susilo bambang yudhoyono joko widodo nasib freeport grasberg tanda ayo indonesia indonesia kuasa freeport freeport,positive
teman manusia homo heran,negative
remaja lomba asing anak punk ajar jalan sunnah otomatis asing,positive
and benci partai adil sejahtera agen yahudi komunis,positive
rt twitter gusur gusur rakyat derita,negative
msnakdnskdnskdndjfn bom,positive
international monetary fund tahan tumbuh ekonomi global,positive
panas terima korban jonru ganteng warganet protes korban jokowi,negative
perempuan bangsa menang sudirman said ida fauziyah sawer dirman ida sawer jawa,positive
tuyul kali ah usir guanlin,positive
rumah ranah indah orang diam culun bakar keren bijak semangat,positive
film masuk ya film korea judul wish hope cerita anak perkosa anus ya operasi alami maaf cacat permanen pokok cerita ayah ju,positive
mampus bangkrut bandar,negative
negara tunduk front bela islam lengser jabat libat,negative
mudah gue ketemu sih babi iwan bopeng mungut suara nya anjing ahok,negative
tolak mundur presiden zimbabwe pecat partai indonesia hebat,positive
ah tai gue aria,negative
sepele suara rakyat suara rakyat presiden presiden,positive
itik telur ayam rami ahok bangun benda mati manusia pas swafoto dasar anus,negative
gue onta arab salam kenal iya,positive
oh ranjem nama ampas gembus nama ampas fermentasi tempe oncom,positive
cerdas cebong otak takar junjung nya ya nama generasi lahir lahir got,negative
sahabat warga jawa mari tolak benci semangat mas amp mas amp mbak kompak pasang calon gubernur jawa raya ulang sudirman said,positive
bodoh katotoloyo model apes,negative
gubernur jawa barat resmi monumen kawasan ciletuh labuh ratu,positive
kom calon ilham presiden dunia,positive
bicara sylvi lihat oke debat ahok sylvi langsung kuat goblok,negative
viktor agama kristen ancam bunuh orang islam,negative
cebong dongok,negative
tuju nyata pelik tiada party presiden party tup tup bubuh pm,positive
rt oh arti mundur boneka,negative
bangsat dah ramah gue,negative
freeport pabrik garment otomotif beli saham negara hebat freeport garuk kaya alam indonesia perintah beli saham hebat sungguh mu,positive
tani presiden joko widodo temu ulama kota bekas kabupaten bekas kota depok kabupaten karawang kabupaten purwakarta dengar keluh tukar pikir sepakat jaga pesta demokrasi sejuk indonesia maju,positive
cowok gentle banget banci bicara ejek teman,negative
bola main lapang main main congor bapuk,negative
indak bos pusat dana studio modal bos manajer band nya member band nya pecah otak galau ontong rusak fisik ekonomi,positive
rt izin perintah goblok kasih izin,negative
cinta monyet,positive
pas lihat goeun kayak asing oh nyata minho,positive
admin bahan indonesia cocot otak pnh nafsu kuasa,negative
haha iya cacat kayak ya otak otak ayam wkwk,negative
autis bang,positive
cita jakarta,positive
kawasan ekonomi khusus tarik investor kembang kayak harap men,positive
joget raffi ahmad ayu ting ting bilang norak kampung nagita slavina kronologi,negative
kodok macan asia ya level laaah beda kelasss jauuuh orang dongoook dungu elu kodok sih munafik,negative
bank dunia otak onta sih dungu malas bego tolol ya onta,negative
hafal surah alquran masuk ayat ayat rang bunuh penggal kafir ayat cocok penis,negative
anak muda indonesia,positive
alhamdulillah malam tembus subcribe channel no,positive
najis anjir goblok banget,negative
titit sakit jebol mulu,negative
basi isu partai komunis indonesia,negative
efek undang undang md komen suka hati,positive
rt uang muanas munafik,negative
presiden ri ketua partai demokrasi indonesia juang megawati soekarno putri pidato soekarno tinta emas abad,positive
islam husnuzan hhhmmm,positive
gubernur anies baswedan temu menteri negeri raja maroko noureddine boutayeb rabat april temu bilateral bahas kembang ekonomi politik,positive
pojok jamban cari lampu haha exo on burj khalifa exo,positive
indonesia cina,negative
sakit jiwa kali ya,positive
sepupu kristen,positive
tuju usir cina negeri,negative
negara negara arab arti negara arab pinjam palestina beban utang palestina patungan ringan orang indonesia,positive
mata sipit lihat petai,positive
kangen nete,negative
kah ruf bicara belaga budek belaga pilon sundul goblok banget ttapjokowi ttapjokowi,negative
senang fan mati lupa bego banget,negative
cerdas susilo bambang yudhoyono undang undang pilih sah arti calon presiden calon wakil presiden curi start kampanye agus harimurti yudhoyono manfaat,negative
hobi bodoh orang cerca ngedunguin orang orang enak jidat kacung cebong sok care hak asasi manusia jijik lihat orang panuan penuh panu,negative
parfum tahi ayam,negative
salah dodol wkwk telur murah beli untung mahal beli bela dasar cebong kutuk,negative
burung twitter burung onta mantap suara remaja choice fandom directioners,positive
presiden jokowi sorot minim promosi asi games presiden jokowi widodo joko,positive
ajak desak perintah atur islam larang indonesia salam,negative
trio provokator wiwo amun amp sok tipu,negative
iya gue pinggir koreng cantik,negative
rt ya prabowo ruhut jokowi korban umat islam,negative
anggota tentara nasional indonesia polisi republik indonesia pegawai negeri sipil kredit rumah uang muka,positive
tjahjo perintah fraksi dewan wakil rakyat laku lobi,positive
jokowi jongos luhut,negative
rt us oh cute indonesia anjing cakap us wkwk indonesia anjing tertawa us mean indonesia anjing,negative
ya ya materi hukum gue susah jurus porsi susah ilmu alam banding jurus gue susah borjuis elite bagus alah tahi kucing,negative
biar kritik mesra komunis cina perang dagang as,positive
cowok bajing ya banci raditya dika ya cewek suka bajing,negative
adek armando lapor polisi kait azan,positive
cina usaha kuasa politik hukum indonesia,negative
rt lihat direct message ah tau gue bolot,negative
bacot ya,negative
suka teman bang sengaja tau mampus,negative
koar pro asing song sing cina kiblat bwg putih jossssss ah,positive
